,X,Y,U,V,Sig_x,Sig_y,Sig_xy
558,5.300000190734863,0.5,0.06882410000000001,-0.00232671,0.916632,-0.050795599999999996,-0.012037200000000001
559,5.400000095367432,0.5,0.07016510000000001,-0.00229906,0.919149,-0.046161900000000006,-0.0121324
560,5.5,0.5,0.0715078,-0.00227025,0.9216850000000001,-0.0413587,-0.012218799999999998
561,5.599999904632568,0.5,0.072852,-0.00224023,0.92424,-0.036381000000000004,-0.0122959
562,5.699999809265137,0.5,0.07419769999999999,-0.00220895,0.9268120000000001,-0.0312235,-0.012363500000000001
563,5.800000190734863,0.5,0.0755449,-0.00217639,0.929398,-0.025881,-0.0124213
564,5.900000095367432,0.5,0.07689349999999999,-0.0021425,0.9319959999999999,-0.020347900000000002,-0.012468799999999999
565,6.0,0.5,0.07824339999999999,-0.00210722,0.9346059999999999,-0.014618700000000002,-0.0125057
566,6.099999904632568,0.5,0.0795946,-0.00207052,0.9372229999999999,-0.00868738,-0.0125316
567,6.199999809265137,0.5,0.08094689999999999,-0.00203234,0.939847,-0.00254814,-0.0125461
568,6.300000190734863,0.5,0.0823004,-0.00199265,0.942475,0.00380519,-0.0125488
569,6.400000095367432,0.5,0.0836548,-0.00195137,0.945104,0.0103789,-0.0125394
570,6.5,0.5,0.0850101,-0.00190848,0.947732,0.0171793,-0.012517200000000001
571,6.599999904632568,0.5,0.08636619999999999,-0.00186391,0.950356,0.0242132,-0.0124821
572,6.699999809265137,0.5,0.087723,-0.0018176,0.952974,0.031487400000000006,-0.0124333
573,6.800000190734863,0.5,0.0890804,-0.00176951,0.955583,0.0390087,-0.0123705
574,6.900000095367432,0.5,0.0904383,-0.00171957,0.9581799999999999,0.0467844,-0.0122932
575,7.0,0.5,0.0917964,-0.00166772,0.9607629999999999,0.05482190000000001,-0.0122009
576,7.099999904632568,0.5,0.09315470000000001,-0.00161391,0.963327,0.06312859999999999,-0.012093000000000001
577,7.199999809265137,0.5,0.0945131,-0.00155806,0.9658709999999999,0.0717124,-0.011969
578,7.300000190734863,0.5,0.0958713,-0.00150012,0.96839,0.0805812,-0.0118284
579,7.400000095367432,0.5,0.0972293,-0.00144002,0.970881,0.0897432,-0.0116705
580,7.5,0.5,0.0985868,-0.00137769,0.973341,0.0992067,-0.0114947
581,7.599999904632568,0.5,0.09994360000000001,-0.00131306,0.975767,0.10898,-0.0113005
582,7.699999809265137,0.5,0.1013,-0.00124606,0.978153,0.119073,-0.0110873
583,7.800000190734863,0.5,0.102655,-0.00117662,0.980498,0.129494,-0.010854299999999999
584,7.900000095367432,0.5,0.10400799999999999,-0.00110465,0.9827950000000001,0.140252,-0.0106009
585,8.0,0.5,0.105361,-0.00103008,0.985043,0.151357,-0.0103265
586,8.100000381469727,0.5,0.10671099999999999,-0.000952838,0.9872350000000001,0.16281800000000002,-0.010030299999999999
587,8.199999809265137,0.5,0.10805999999999999,-0.00087283,0.989368,0.174646,-0.00971157
588,8.300000190734863,0.5,0.10940599999999999,-0.000789975,0.9914370000000001,0.186851,-0.00936963
589,8.399999618530273,0.5,0.11075,-0.0007041860000000001,0.9934370000000001,0.199444,-0.00900369
590,8.5,0.5,0.11209200000000001,-0.000615374,0.9953639999999999,0.212434,-0.00861299
591,8.600000381469727,0.5,0.11342999999999999,-0.000523447,0.9972129999999999,0.22583499999999998,-0.00819672
